NodeName,Score
ALDH18A1,1359.166667
ABHD8,1086
CPB1,3492
SLC43A2,223
ZDHHC7,1880.5
HIF1AN,1595
SRP54,1440.666667
CHFR,383.4
MYH4,775.6
MAGEA10,94.5
POLH,1750.75
GIPC2,1107.333333
DICER1,1046.307692
CHIA,948
ZDHHC4,116
GCSH,92
NME4,214
TLR8,919.9
P2RY12,422.6666667
ADAMDEC1,1180.714286
FOXN4,507
RGS17,1856.333333
CLRN2,159
ASB9,1545.666667
FTSJ1,2813
HHIPL1,1943.2
IP6K2,1720
PC,917.6
EPN1,275.1666667
GDF10,1470.75
ACOT2,75
PTPRZ1,636.9444444
SLC6A13,620
ZFP37,1000.166667
TGFBRAP1,671.8
RUNX3,1720
GPR153,541.4
ALKBH8,1577.428571
KRTAP12-4,75
NBEA,1214.333333
TRMT10C,2698.75
PPFIA2,931
MPRIP,1191
PDGFC,136.5
TBX15,682.3333333
SH3GLB1,1803
CALCOCO2,505.3333333
F9,222
QARS1,2079.75
UNC79,962.8636364
CLIP2,1324.625
TMPRSS5,1265
SCUBE3,1814.5
ZDHHC11,1526.285714
FAM83F,404.4
EXOSC4,266
SLC22A5,1859
GNA15,2097
MET,1198.818182
SULT4A1,4055
NEK7,615
SPINT3,185
GLIS3,196
CDKAL1,1474.4
TTF2,688.4285714
MGARP,4055
CLPX,910.8888889
POLR3C,179.3333333
PEA15,112.3333333
SEC13,1363.2
TSPAN32,97
CCR7,555.25
PRMT5,1485.111111
EPN2,293
SSC5D,1661.833333
RCAN3,150.25
GSDMC,1218.571429
CATSPER3,2670
FPR1,1752
TRAPPC8,1127.3
PIK3C2B,1458.076923
GLDC,876.6363636
PNP,139
MEST,274
MPPED1,95
GRHL1,892.5
OR8A1,459
DSC3,945.125
SMG1,1084.619048
PYGM,1295.111111
RPS8,1125.666667
MROH6,176.5
JAK3,1308.538462
NUP54,1400.333333
DRD4,4759
CPSF4,136.75
DNAJA1,1663.25
CHRNA1,247.8571429
PET100,472
SYNDIG1,1620.333333
POLR2H,286
CACNA2D2,994
ZNF292,877.7
HSPA8,984.1428571
TGFB1,1233
TREM1,776.6
KRTAP12-2,490
GCC1,1594
CD2BP2,1524
NLRC4,1019.333333
GJB5,115.5
TGFBR2,195.8
SLC10A2,291.1666667
AP2A2,434
UTP14A,1121.333333
MTG1,196
RAB6A,1159.333333
TCEAL5,2710
KCTD10,662
TICRR,744.4545455
PTK6,142.5
HOXD3,371.6666667
ERN2,162.8571429
IGSF9B,1249.625
ATRX,1160.210526
SULT2B1,50.66666667
ATP8B3,549
MAN1C1,21
GALNTL6,1602.285714
TTC28,993.8181818
CNOT7,841
CCDC158,2035.666667
CLIC4,1752.333333
RDH11,1648.6
POTEE,239.3333333
ADAP2,2695
IRF4,43.5
CSNK1G1,1764.5
LRRTM2,1724
FUT9,277.5
TAL1,98
STAU1,1610.555556
ST8SIA4,1246.6
CISD3,326.5
STMN1,1700.5
MCM4,1410.571429
PEG3,989
PALMD,1300.8
NAP1L1,2565.25
ITGAV,481.3846154
TSHR,1007.333333
RBMS1,1415.166667
NAGK,1683.666667
RGS7BP,1192.333333
NKIRAS1,47
TTC14,89.71428571
RHOBTB3,247.5714286
PIP,2408
CDC37L1,346
LRRC1,1483.666667
DIP2C,1464.083333
NEUROD6,1001.428571
ABCB7,266.6666667
NCOA5,1484.6
NELFA,3648.75
EPHX4,3368
INTS8,1433.5
NARS2,345.7777778
KIAA1217,1423.230769
PKD1L3,2355.285714
PCDHA10,2004.555556
TRNAU1AP,523
FOXN3,70
CPLX3,247
UBTF,1106.8
VASN,1033.5
FBP1,1737.6
VSIG10L,1258
RBBP6,557.1111111
THUMPD3,484.6666667
CSTF1,682.5
AFG3L2,63.5
THAP1,675.5
PLAU,201
NEMF,2028.8
PSMD13,392
JAM3,1807
TG,840.6785714
FAM120B,1795.333333
EZH1,2366.8
NEU2,829
VNN1,753.4
ZNF263,1654.714286
FAF1,3710
FKBP10,3409.666667
ITGA3,865.875
NXF1,652.6666667
VSNL1,113
MUSK,798.9166667
BCLAF1,616.4285714
FAM135B,582.0952381
EXD1,4497
TMC6,1474
FKRP,258
FOXK2,141
PEG10,874.2857143
MUC4,349.0526316
CST5,1846
MIA2,1343.8
NKAP,293.1666667
SHQ1,1257
SLC25A37,162
CCDC90B,2331.5
ADRA2B,210.25
TK1,349
TNS3,1720.4
SDC3,1337
FGF14,501
HS3ST2,165.4285714
COA7,62
FGFR2,975.1428571
KISS1,1308
MED14,1600.6
IFNW1,231
NFE2L2,1545.1
TNNI3,1678
P2RY1,515.75
KIAA1614,1131.363636
CHRNA5,2102.8
EXTL2,4055
FCHO1,665.875
SPATA4,2620
PADI4,212
ARHGEF4,697.7
JUNB,389
GULP1,63
SLC6A6,1690
LTF,1230.6
CD27,52
GNL3L,700.5714286
ANKK1,172.25
CRISP2,205
NR1D2,280.8
HMGB2,128.3333333
ZDHHC3,208.5
TRIM8,4759
CSGALNACT2,2130
PBK,1776
ESAM,121.6666667
DDX43,594.5
GRAMD1A,220.5
LIPC,2247.75
NSUN5,1469.714286
TBC1D23,2183.428571
NANOS1,78
KRTAP20-2,155.6666667
SCRN3,3886
ASIC4,1435
CHST2,222.2
PTGES2,1426.666667
MSH6,1485.555556
RGS21,498.3333333
PCLO,687.3076923
PBXIP1,1174.4
UGT1A6,1291.75
TEK,1357.8
RANBP6,1447.090909
SLC40A1,47
PURA,258
DUSP12,615
ELOVL3,1740.714286
CKAP5,1292
IQSEC1,1349.166667
TGFB2,1900.666667
ATPAF1,1579.666667
AQP5,148
GNAZ,2150
SLC5A11,1724.6
BAG4,641.8571429
EBF2,862.375
PARP14,1555.5
SLC22A18,1166.2
PAH,2745.333333
NUDT21,1871.333333
MFSD3,1918.666667
TSPAN11,605.8
NPHS2,302
CREG1,2214.333333
PCDHB6,251.0909091
VEGFC,105.6666667
IDI2,2450.5
PPP2R5D,700.4
PPRC1,1149.1
HERC2,890.8709677
NUBP1,2567.333333
OAS2,1082.272727
STAT6,1248.555556
KCNH3,828.5555556
ENGASE,211.2857143
ECT2,2108.4
RGS5,2477
PTK7,1090.3
CASP7,1636.25
ATF4,279.4
SETD4,2164.75
ALDH8A1,916.7142857
GPR183,3200.5
ITIH4,398.8571429
GPI,1952.833333
ID1,2264.666667
SLC1A6,726.8
LPXN,189.3333333
CLDN8,1377.2
LDHC,858.5
MRPL3,935
EFCAB7,2160.6
SALL3,580
COG7,1353.777778
TNIP2,2037.2
HOMER3,90.5
GABRG3,954.8888889
NPBWR2,219
WNT16,707.5
CMC4,63
KDM6B,363.2
RTN1,1414.8
GFRAL,1763.5
RDH12,2907.5
RANBP17,212.75
STRADA,278.75
CAPN12,314
ANAPC10,282
IL1R1,1130.8
PLEC,601.8947368
RFC3,1129.75
F12,190
SARDH,967.4444444
BAP1,584.5
SSH2,735.9090909
PGLS,1676.666667
SHOX2,1063
CDYL2,1293.4
ATP6V0D1,471
KRTAP10-4,960.6666667
KCNC4,2477.5
ASMT,136.3333333
ITGB5,895.6666667
GSN,1086.75
MS4A4A,1018
SLC25A13,141
GLTP,38
CSNK2A2,1804.333333
IL36B,48
ESYT3,1090.6
KAZALD1,104.6666667
RBMXL2,81.25
UBL7,1018.25
LNX1,776.9166667
HS6ST3,2739
PTBP2,1095
FBLN1,756.4285714
DUSP1,1453
GAPDH,114
ASIC3,1137.111111
ADA,44.25
CPA2,1625.666667
VAV1,1219.333333
VPS25,1498.333333
RRBP1,1268.714286
KLHDC2,2813
TMEM176B,3122.5
RASAL3,909.75
SERPINB8,72.5
NR2C2,1312.6
MRO,5297
CEP128,666.5555556
CPSF6,998
NDRG1,1055.2
CTTN,226
SNRPD3,371.5
STK32C,1460.142857
ARFGEF1,1048.166667
ABCC10,1159.230769
GABRD,106
IDE,982.2
GTSE1,344.25
MAML3,1290.555556
IFITM2,34
ARHGAP20,2142.125
RASA3,473.1111111
BICD2,1551.666667
SHC1,794.625
SIRT6,1755.4
NOP58,1082.166667
NR1H4,933.5555556
RBM26,1180.25
SPATS2L,843
MAOB,3371.666667
NANOG,1237.5
EVI5,2219.25
PRKAA2,439.6
WDR48,106.3333333
POFUT2,1651.2
ALG2,183.5
GPX6,2851
ANO8,1193
TM4SF18,948
PSMC6,220.6666667
RBM5,125.8
UBQLN3,100
ELANE,457.5
UCP1,1129.666667
PLCG2,677.2
PFKM,894.8888889
DNMBP,1113.571429
CEP97,2460.6
NRCAM,1134.375
NEU3,4759
GMPPA,2963.333333
XRCC6,1204.428571
TBC1D3,1235.4
SMARCC1,664.7857143
ASCL1,64
PRELID1,4759
SLC27A1,302.3333333
RET,960.5454545
CROCC,586.3636364
ACAT1,1927.5
TPST2,1657.5
TLE1,1678.285714
TYRP1,1223.9
HOXA2,180.3333333
PLA2G4A,1054.636364
RRM2B,1838.333333
CLDN14,110
SCGB3A1,3435
GZF1,2319.6
GANC,718.625
GLRA3,985.8333333
AP1M1,772.25
FGF2,1000
MRPL9,80.25
NIPAL4,1859.8
PUM1,562
NDUFA13,141
GSK3B,62
PI4K2A,1435.25
LRTM2,153.75
HIBADH,1872.6
ITPKA,79.5
TSLP,1144.4
KRT37,2358
PPP4R2,1069.4
CUX1,626.9333333
RNF168,689.8333333
CACNA1I,590.7142857
RIPK1,1212.833333
MMEL1,1355.571429
NOS3,1091.909091
REXO4,71
CTR9,1911
ATP2A3,471.3333333
BACE2,952.5
CHRM4,485.6666667
TUBB8,130.5
SLC22A15,780.8333333
PEAK1,1036.636364
FAM98A,1010
TSPAN13,99
MYLK,1073.277778
RRN3,1280.428571
TMEM51,74.5
CLTB,2813
ACAN,1434.384615
EEPD1,2391.166667
MOBP,184.3333333
PHLDB3,653
TBC1D10C,390
DCAF12,2772
IFT20,159.5
GPR6,465.2
LRRN3,1234.888889
ARF5,153
PDSS1,420
POLN,976.8
PDCD10,3023
TMEM179,347.5
AGFG1,292.6666667
ADAMTSL2,75.5
EEF1A1,306.25
CITED1,431.8
RAD23A,927.5
GALM,2577.5
SH2D4A,419.3333333
TUT1,672.8333333
SIGLEC5,1162.857143
STEAP4,5297
SUGT1,2724
PLK4,1077.625
C1orf226,434.3333333
CSF1,1117.6
EXT2,1061.428571
FCF1,615
TNN,1097.4375
KCNJ2,678.8333333
NBEAL2,503.8
VAMP1,948
TMEM128,2674
GALNT11,1133.375
TRIM67,346.5714286
TAB1,3435
DPP9,1324
WDR73,1764
KRT10,2255.25
PPP1R1A,1693.25
TENM4,886.25
ARNT,1007
PANK3,1145.5
UBR2,1238.5
BMPER,1132.5
SLC39A2,2695
SCNN1D,51
SLC45A2,671.5
CACUL1,103.3333333
KCNS3,150.6666667
PCDH1,2109.857143
UHRF1,1496.666667
DMWD,69.5
SYNPR,1001
MYO1H,1563
SLC31A1,1686
SMIM13,106
HAPLN3,1021.5
ETS1,302.9
SELE,132.3333333
TASP1,1296.285714
ABHD17B,241
WDFY2,178.5
SPOCK3,985.25
SPEG,901.25
ADAR,2033.833333
FRMPD2,815.7777778
CD300LF,1877
EGFL6,844.8
DHTKD1,324.2222222
CCDC153,3786
CDH17,784.8181818
RPL36A,33
ALKBH5,1500
CBY1,488.3333333
KCNA6,1386.666667
KCNC2,1521.3
CERS6,2941.333333
IRX6,555.5
CMTM2,675
BCL2L1,1823
CDO1,1623
SCG5,205
FEZ2,2455
TSPAN15,507
CPVL,2168.333333
PCDH15,770.3461538
ARSK,1104.5
VLDLR,1342
RAB2A,38
EGR3,137.5
TIMMDC1,1334.25
PABPN1,223.5
CARD9,931.5
ZBTB7B,1216
TENM3,545.1875
PRKCQ,1653.75
CASP2,272
ZNF599,1499.5
RAD21,989.8333333
SPG7,1927.166667
PLLP,812.5
PYROXD2,2977
NCALD,2685.5
NUMB,1724.375
COCH,121.8
TSNARE1,112.4
KCNJ11,1888
PPP2R2B,1969.666667
GLB1L,1874.666667
POU4F2,1216.1
CCNA1,122.5
SLC35A2,93.2
MINK1,2532.25
ZIM2,1645.333333
ST18,735.1111111
TRPM6,1099.842105
APOL1,1207.5
PRDM9,1574.5
COL5A1,1072.631579
GP2,2137.875
NAPEPLD,152
RHBDD1,354.5
SLC6A18,273.6666667
GFM1,1269.285714
POLR1B,900.1428571
IK,208.25
CAPN3,1262.428571
KLK5,2353.2
FCN2,325.3333333
THNSL2,1156.285714
PAN2,854.5555556
ARHGAP21,1231.909091
GSTA4,98
CYP20A1,1277.25
STT3A,56.33333333
SRSF2,1396
ANGPTL4,514
KLHL22,1370
ELAVL2,611.6666667
FGD5,907.1875
KRTCAP3,69
P2RX1,45
ANTXR1,1246.25
TGFA,53
ABCB9,910.6666667
NLRP5,537.9166667
ZNF569,1036.666667
DPH1,356
ZBTB7C,493.5
OGN,1611.5
ZNF778,1213
NDRG2,1610
LIPN,915.8888889
NIPAL1,1440.6
NDUFB11,4759
DMPK,259
IST1,149
ANK2,928.7419355
TBC1D3G,108.3333333
GBA2,1969.833333
CAPZA1,56
USP2,1445.166667
TNNI1,2116.666667
ZMYM4,895.5384615
TMEM59L,235.6666667
CLIP1,812.75
SRPK3,1261
SEC22C,4759
ODF4,337
HOXC12,195
PHF11,4759
HABP2,1881.333333
MAD2L2,140.5
TRAPPC12,624.6666667
SLC32A1,2695.5
CALM2,2916.5
FGF12,2142.333333
GCNT4,1646
ATP1A3,1148.5
ADRA2C,674
THOP1,2390.5
KIF5B,593.8
TMOD4,961.8333333
IGLL1,5297
ISLR2,741.3333333
MTIF2,1149.285714
MTM1,1112.818182
LSM5,1058.25
BDNF,1150.5
INTS7,140.25
SLC46A2,1602
WT1,691.2857143
ERBB2,583.2258065
FNDC5,1913.333333
ZNF419,124.6666667
GCK,1446.833333
ICAM3,167.5
SLC2A13,314.5
SFSWAP,488.875
ERBB3,600.0952381
LHX2,970
FUCA1,4759
KIAA0825,931
GINM1,130
ASB13,522
CDCA8,77
DKK1,873
PPP4C,77.5
SYT4,476
ERRFI1,155.8
SERGEF,2504.666667
XCR1,123.5
PSMB3,1775.5
SOHLH1,140.5
RAB11FIP5,85.75
RASL10B,2813
CCDC144A,531.7777778
TLR9,681
SLC3A2,202
RARRES1,167
SPATA9,1853.666667
HCFC2,1065.5
DDX50,340
TRRAP,988.952381
PSMC5,1058.666667
AK2,4759
RSPO2,1955.75
RPS2,441
ALDH3A1,2266.5
CATSPER2,400.6666667
ATAD3B,127.3333333
FGF8,523.5
CHD2,1215.916667
GART,2106.333333
SNX30,130.5
CIB2,122
CXCL13,507
RRAGA,50
CALN1,382.6
SHROOM1,1417.5
CDX2,122
UBXN7,1485.8
C8orf34,73
AMHR2,450.3333333
RGS10,2686.5
NYAP1,493.6666667
ITGA11,1054.8
ROR2,184.1428571
AKAP4,569
RANBP3L,209.75
THOC7,118.6666667
NPL,1720
CACNA1E,584.1627907
CDK5,2506.25
TMC8,1576.714286
LONP1,2751.666667
MCOLN2,1138.166667
BDH1,225.6
CAPN9,707.2
MLLT1,123.3333333
CADPS,1189.714286
GOLGA3,730.4285714
LGALS1,334
GSPT2,479.2
GPC5,1134.5
CDH5,397.5
BNC2,638.3571429
METTL15,142
PIGW,1639.75
RGS4,939.5
RAB1A,137
GPS1,238.5
TRAPPC2L,94.33333333
PRR12,1012.857143
CPA3,1949
OR11H12,1667.333333
GPR37,531.5
ROPN1L,184.6666667
TAF6L,467
SYCE1,1619.666667
WNT7B,1720
NUBPL,5297
PGBD5,1445.222222
DMBT1,701.3157895
PTPN1,1869.333333
AWAT2,1809.25
TACC3,151
SPATA16,1514.125
KCNK4,472.5
FZD8,272
ARTN,4759
NDUFA1,896.1666667
KIRREL3,502.8888889
FBXO25,816.2
ABI3BP,1141.818182
MAP3K2,1221.6
COG3,762
IL2RB,280.25
VAMP3,536
DIS3L,1337.714286
ACAD11,916.75
POMZP3,825.75
SPESP1,1396
CLEC12A,59.5
TYW1B,261
ATP6V1D,2191
TSPAN1,2335
SENP6,870.4285714
CTRL,55
CCL14,71
PARP11,2701
GYS1,1425.428571
SUN5,2076.75
FMO4,1257.714286
HBS1L,1930.857143
CENPF,829.8333333
ADAM15,1152
SUPT16H,1655.666667
SETDB2,1883.666667
MAPKAPK2,901.8
SLC41A2,35
UPRT,1550.5
COX4I2,133.6666667
FCN1,717.4444444
ABL2,633.2727273
DCAF15,3435
CSNK1A1L,974.8333333
DKC1,1668.4
SLC3A1,1066
SNX5,147
DUOX2,911.8
PDE3A,957.0833333
YIPF2,2515
ADCY8,447.3846154
METTL7A,2685.5
OCM2,286
USP12,909.8333333
KIF1B,792.5294118
SKP2,1159.2
TCAIM,1842
ORMDL3,1623
EML3,2925
CCKBR,97.66666667
UPP2,1435
FAM199X,2397
RER1,1482
PHF8,1114.363636
NDUFA6,178
SMAP2,983
SERPINA3,50
TTC1,5297
STK11,120
AOC3,949.2857143
PIGM,190
SMG5,884.125
BMP4,98
MLIP,656
BACE1,796.6
MAPKAPK3,80.5
AIFM1,454.4444444
DHX8,1307.888889
BCKDHB,2985.5
ATXN7L1,2141.9
IRX2,1751.5
PAK1IP1,5297
GLUD2,172
ATXN1,1272.181818
RABEPK,2333.333333
SLC38A4,2019
MYSM1,1331.75
GCC2,886.3333333
CYB5D2,1317.666667
LSM2,138
TCERG1L,1404.25
HSF1,784.2
CCNB1,1636
TOE1,172
RIMKLA,186.3333333
BCAP31,612.6
KNTC1,821.7777778
DIMT1,1189.6
UGGT2,887.2352941
SCGB3A2,3302.5
DUSP8,326.4
DAG1,1208.5
WBP2,3033.5
INPP5B,1007.166667
ANKH,1520.428571
RAB4A,640.3333333
NPEPPS,1907.285714
PLEKHG5,2673.5
TRPV4,869.6666667
FASTKD3,285.75
ADAMTS7,621.3636364
CYP2A6,877.8
KLHL32,464.5
LGALS8,2985.5
SYPL2,1790.2
SLC7A10,166
ADAT2,256.6666667
AP5M1,1975
SLC17A5,332.8
TSSK2,109
ENO1,30
SEC22A,62
LRBA,866.1666667
STATH,5028
SLC6A7,30
DDX23,1836.142857
SYCE2,209.5
NOP14,1034.2
KRTAP25-1,72
PFN2,151
TBCA,140
RAC3,272
NPHP1,1365.375
BLM,931.2307692
AMN,178
GABRQ,1290.857143
EFCAB13,1510.714286
SUMO1,194
PSMC2,86
COL2A1,1393
NDUFS3,1110.2
CYB5R3,2813
RASEF,1384.857143
CATSPER4,2363.166667
ZC3H13,1045.636364
MAGOHB,3449.5
VPS37A,1311
COIL,2158.666667
SCEL,1624.8
ASB8,83
UGT1A4,1581
ATP2C1,1958.7
RACGAP1,2794
FOXN1,1093.714286
PEAR1,1607.875
RANBP1,5297
PPP1R3C,2600.5
DHRS9,84.33333333
YOD1,129.6666667
PIH1D2,471
DNAJC21,2398.5
COL22A1,649.2272727
RBP2,932.5
SEC14L2,1338
APOF,1410.5
SAV1,665.6666667
IL11RA,75.57142857
ERCC1,691.4285714
TMEM161B,2384.75
RHOBTB2,1043
SLC6A5,1351
MYO5B,980.4375
CUTC,2813
APOM,2813
ATXN2L,735.4615385
MFRP,833.5
FBXO24,516.5
TIAM1,1576.5
CYP19A1,2670.5
CD93,259.75
ARRDC3,157.75
PSD,846.2
SAGE1,680.4285714
FGF10,433
CALML6,247
CDH3,406
SCRIB,2079.666667
TTC16,1384.25
HECTD3,821.8333333
SDR42E1,539
SAFB,914
CCND2,581
IMPDH1,916.2
DDX24,1021.285714
RBM25,1373.4
FOXA1,310.4642857
PPL,216.9090909
GABRG2,510.4444444
MRPS18B,674
PUS10,1681.75
TESC,2941.666667
CCL3,547.6666667
PDZD2,925.7586207
NID2,1477.416667
LGR6,1097.166667
DNAAF2,325
SLC35F2,289
KCNJ15,1701.555556
PARP1,865.1333333
CYB561D2,930.5
DCAF8,1314.428571
RAB14,1327.8
HERC1,930.3103448
ARHGAP24,321.6153846
DACH2,746.4166667
DUS1L,633
TESK1,41
PRSS21,2232
ARV1,811
PCSK2,324.6666667
CCNB2,2373
CRTC3,1865.666667
TMSB15B,124
RABGAP1L,1932.5
SPHKAP,925.8636364
GTF2H1,1824.333333
MROH7,251
MAP3K8,250
TNRC6C,452.8666667
STAT2,1440.111111
BOD1L1,953.9130435
RIF1,1115.916667
SLC35C1,1456.5
RLF,936.35
PNPLA8,1453.25
